#Data Set Export - Discharge.Best Available@08461300,
Timestamp (UTC-06:00),Value (m^3/s)
2026-03-30 01:15:00,34.94151991388407
2026-03-30 01:30:00,35.1856022075595
2026-03-30 01:45:00,35.290525311612974
2026-03-30 02:00:00,35.5009023758624
2026-03-30 02:15:00,35.290525311612974
2026-03-30 02:30:00,35.395625344483484
2026-03-30 02:45:00,35.290525311612974
2026-03-30 03:00:00,35.290525311612974
2026-03-30 03:15:00,35.5009023758624
2026-03-30 03:30:00,35.1856022075595
2026-03-30 03:45:00,35.5009023758624
2026-03-30 04:00:00,35.5009023758624
2026-03-30 04:15:00,35.395625344483484
2026-03-30 04:30:00,35.395625344483484
2026-03-30 04:45:00,35.395625344483484
2026-03-30 05:00:00,35.1856022075595
2026-03-30 05:15:00,35.395625344483484
2026-03-30 05:30:00,35.5009023758624
2026-03-30 05:45:00,35.1856022075595
2026-03-30 06:00:00,35.395625344483484
2026-03-30 06:15:00,35.5009023758624
2026-03-30 06:30:00,35.290525311612974
2026-03-30 06:45:00,35.60635647537876
2026-03-30 07:00:00,35.395625344483484
2026-03-30 07:15:00,35.5009023758624
2026-03-30 07:30:00,35.06344541564098
2026-03-30 07:45:00,35.1856022075595
2026-03-30 08:00:00,35.60635647537876
2026-03-30 08:15:00,35.395625344483484
2026-03-30 08:30:00,35.5009023758624
2026-03-30 08:45:00,35.1856022075595
2026-03-30 09:00:00,35.1856022075595
2026-03-30 09:15:00,34.94153169715944
2026-03-30 09:30:00,35.063446891458206
2026-03-30 09:45:00,35.063447075935365
2026-03-30 10:00:00,34.81985872094275
2026-03-30 10:15:00,35.0634474448897
2026-03-30 10:30:00,34.69842637379365
2026-03-30 10:45:00,35.1856022075595
2026-03-30 11:00:00,34.94153427475122
2026-03-30 11:15:00,35.063448182798325
2026-03-30 11:30:00,35.1856022075595
2026-03-30 11:45:00,35.06344855175263
2026-03-30 12:00:00,34.819863130952704
2026-03-30 12:15:00,34.94153611588828
2026-03-30 12:30:00,34.698432242187245
2026-03-30 12:45:00,34.94153685234311
2026-03-30 13:00:00,35.395625344483484
2026-03-30 13:15:00,35.92378187810963
2026-03-30 13:30:00,35.8177961570287
2026-03-30 13:45:00,35.8177961570287
2026-03-30 14:00:00,35.60635647537876
2026-03-30 14:15:00,35.60635647537876
2026-03-30 14:30:00,35.395625344483484
2026-03-30 14:45:00,35.290525311612974
2026-03-30 15:00:00,34.94154016638999
2026-03-30 15:15:00,34.81987029721958
2026-03-30 15:30:00,34.698441044778704
2026-03-30 15:45:00,34.57725229576387
2026-03-30 16:00:00,34.456303936756555
2026-03-30 16:15:00,34.57725412600788
2026-03-30 16:30:00,34.21512793451268
2026-03-30 16:45:00,34.335598406409154
2026-03-30 17:00:00,34.21513084549828
2026-03-30 17:15:00,34.215132300991144
2026-03-30 17:30:00,33.97491575262983
2026-03-30 17:45:00,34.215135211976964
2026-03-30 18:00:00,34.21513666746993
2026-03-30 18:15:00,34.819876912235905
2026-03-30 18:30:00,37.10134486796855
2026-03-30 18:45:00,39.73306886523323
2026-03-30 19:00:00,41.92570248647921
2026-03-30 19:15:00,43.679586764561826
2026-03-30 19:30:00,45.34650711015191
2026-03-30 19:45:00,46.65402620331755
2026-03-30 20:00:00,47.715951323817244
2026-03-30 20:15:00,48.52171495119515
2026-03-30 20:30:00,49.745398449446185
2026-03-30 20:45:00,50.29506917730559
2026-03-30 21:00:00,50.98720216542946
2026-03-30 21:15:00,51.684953577241004
2026-03-30 21:30:00,52.38833766132397
2026-03-30 21:45:00,53.09736862374296
2026-03-30 22:00:00,53.382565308767795
2026-03-30 22:15:00,53.95567959788018
2026-03-30 22:30:00,53.525503596723304
2026-03-30 22:45:00,54.24359900799595
2026-03-30 23:00:00,53.66866866563164
2026-03-30 23:15:00,54.677183490744945
2026-03-30 23:30:00,54.677183490744945
2026-03-30 23:45:00,54.677183490744945
2026-03-31 00:00:00,54.967378036945945
2026-03-31 00:15:00,54.8221668664657
2026-03-31 00:30:00,54.967378036945945
2026-03-31 00:45:00,55.11281711450152
2026-03-31 01:00:00,54.967378036945945
2026-03-31 01:15:00,55.11281711450152
2026-03-31 01:30:00,54.8221668664657
2026-03-31 01:45:00,55.11281711450152
2026-03-31 02:00:00,54.967378036945945
2026-03-31 02:15:00,54.677183490744945
2026-03-31 02:30:00,54.8221668664657
2026-03-31 02:45:00,55.11281711450152
2026-03-31 03:00:00,54.8221668664657
2026-03-31 03:15:00,55.11281711450152
2026-03-31 03:30:00,55.11281711450152
2026-03-31 03:45:00,55.11281711450152
2026-03-31 04:00:00,54.677183490744945
2026-03-31 04:15:00,54.967378036945945
2026-03-31 04:30:00,54.8221668664657
2026-03-31 04:45:00,55.258484211382864
2026-03-31 05:00:00,54.967378036945945
2026-03-31 05:15:00,54.967378036945945
2026-03-31 05:30:00,55.11281711450152
2026-03-31 05:45:00,55.55050291179816
2026-03-31 06:00:00,55.40437943977511
2026-03-31 06:15:00,55.11281711450152
2026-03-31 06:30:00,55.258484211382864
2026-03-31 06:45:00,54.8221668664657
2026-03-31 07:00:00,54.967378036945945
2026-03-31 07:15:00,54.967378036945945
2026-03-31 07:30:00,54.967378036945945
2026-03-31 07:45:00,54.8221668664657
2026-03-31 08:00:00,54.8221668664657
2026-03-31 08:15:00,54.677183490744945
2026-03-31 08:30:00,54.967378036945945
2026-03-31 08:45:00,54.967378036945945
2026-03-31 09:00:00,54.677183490744945
2026-03-31 09:15:00,54.677183490744945
2026-03-31 09:30:00,55.258484211382864
2026-03-31 09:45:00,55.11281711450152
2026-03-31 10:00:00,54.677183490744945
2026-03-31 10:15:00,55.40437943977511
2026-03-31 10:30:00,54.8221668664657
2026-03-31 10:45:00,55.11281711450152
2026-03-31 11:00:00,55.258484211382864
2026-03-31 11:15:00,54.967378036945945
2026-03-31 11:30:00,55.11281711450152
2026-03-31 11:45:00,54.8221668664657
2026-03-31 12:00:00,55.40437943977511
2026-03-31 12:15:00,54.8221668664657
2026-03-31 12:30:00,54.8221668664657
2026-03-31 12:45:00,54.8221668664657
2026-03-31 13:00:00,54.8221668664657
2026-03-31 13:15:00,55.40437943977511
2026-03-31 13:30:00,54.5324277974021
2026-03-31 13:45:00,55.11281711450152
2026-03-31 14:00:00,55.258484211382864
2026-03-31 14:15:00,55.258484211382864
2026-03-31 14:30:00,55.40437943977511
2026-03-31 14:45:00,54.967378036945945
2026-03-31 15:00:00,55.258484211382864
2026-03-31 15:15:00,54.8221668664657
2026-03-31 15:30:00,54.967378036945945
2026-03-31 15:45:00,55.11281711450152
2026-03-31 16:00:00,54.8221668664657
2026-03-31 16:15:00,54.8221668664657
2026-03-31 16:30:00,54.8221668664657
2026-03-31 16:45:00,55.11281711450152
2026-03-31 17:00:00,54.677183490744945
2026-03-31 17:15:00,54.677183490744945
2026-03-31 17:30:00,54.387899673990056
2026-03-31 17:45:00,55.11281711450152
2026-03-31 18:00:00,54.677183490744945
2026-03-31 18:15:00,55.11281711450152
2026-03-31 18:30:00,56.13728147631872
2026-03-31 18:45:00,57.546417060765165
2026-03-31 19:00:00,58.19244427542683
2026-03-31 19:15:00,59.234021709723216
2026-03-31 19:30:00,59.49594278713265
2026-03-31 19:45:00,60.15341892939534
2026-03-31 20:00:00,61.213329716752796
2026-03-31 20:15:00,61.7469564640706
2026-03-31 20:30:00,62.14878374208404
2026-03-31 20:45:00,62.14878374208404
2026-03-31 21:00:00,62.28303240601394
2026-03-31 21:15:00,62.68669737671801
2026-03-31 21:30:00,62.82155875627312
2026-03-31 21:45:00,63.091741212615254
2026-03-31 22:00:00,62.82155875627312
2026-03-31 22:15:00,63.49816442277104
2026-03-31 22:30:00,63.3625367242113
2026-03-31 22:45:00,63.49816442277104
2026-03-31 23:00:00,63.63394544156086
2026-03-31 23:15:00,63.63394544156086
2026-03-31 23:30:00,63.76987979935144
2026-03-31 23:45:00,63.49816442277104
2026-04-01 00:00:00,63.63394544156086
2026-04-01 00:15:00,63.49816442277104
2026-04-01 00:30:00,64.31515099535925
2026-04-01 00:45:00,64.45185232913728
2026-04-01 01:00:00,64.58870711419401
2026-04-01 01:15:00,65.13766114007058
2026-04-01 01:30:00,65.27528346102487
2026-04-01 01:45:00,65.13766114007058
2026-04-01 02:00:00,65.55098881038967
2026-04-01 02:15:00,65.27528346102487
2026-04-01 02:30:00,65.55098881038967
2026-04-01 02:45:00,65.41305934494534
2026-04-01 03:00:00,65.68907187589927
2026-04-01 03:15:00,65.96569888119951
2026-04-01 03:30:00,66.10424285799238
2026-04-01 03:45:00,65.68907187589927
2026-04-01 04:00:00,65.55098881038967
2026-04-01 04:15:00,65.96569888119951
2026-04-01 04:30:00,66.2429405088552
2026-04-01 04:45:00,66.52079690661849
2026-04-01 05:00:00,66.52079690661849
2026-04-01 05:15:00,67.35805619423934
2026-04-01 05:30:00,67.35805619423934
2026-04-01 05:45:00,67.77876242539695
2026-04-01 06:00:00,67.91930560049931
2026-04-01 06:15:00,68.06000268842443
2026-04-01 06:30:00,68.34185867574813
2026-04-01 06:45:00,68.48301761161028
2026-04-01 07:00:00,68.62433053322232
2026-04-01 07:15:00,68.90741840645221
2026-04-01 07:30:00,68.62433053322232
2026-04-01 07:45:00,68.76579745877721
2026-04-01 08:00:00,69.04919339440927
2026-04-01 08:15:00,68.90741840645221
2026-04-01 08:30:00,69.19112244079474
2026-04-01 08:45:00,69.61783411175483
2026-04-01 09:00:00,69.61783411175483
2026-04-01 09:15:00,70.04593296036397
2026-04-01 09:30:00,70.18894092255576
2026-04-01 09:45:00,70.61889009943049
2026-04-01 10:00:00,70.61889009943049
2026-04-01 10:15:00,70.76251498179981
2026-04-01 10:30:00,70.61889009943049
2026-04-01 10:45:00,70.90629413915912
2026-04-01 11:00:00,70.90629413915912
2026-04-01 11:15:00,70.90629413915912
2026-04-01 11:30:00,71.19431535062469
2026-04-01 11:45:00,71.05022758945641
2026-04-01 12:00:00,71.3385574405818
2026-04-01 12:15:00,69.90307918319508
2026-04-01 12:30:00,64.86287711274882
2026-04-01 12:45:00,61.213329716752796
2026-04-01 13:00:00,55.258484211382864
2026-04-01 13:15:00,53.239853688788735
2026-04-01 13:30:00,51.265627720434246
2026-04-01 13:45:00,49.33549472654787
2026-04-01 14:00:00,47.84968964354527
2026-04-01 14:15:00,46.522281500999284
2026-04-01 14:30:00,45.216966472836205
2026-04-01 14:45:00,44.06097599386558
2026-04-01 15:00:00,43.04830349490953
2026-04-01 15:15:00,42.049567584961714
2026-04-01 15:30:00,41.1870582096954
2026-04-01 15:45:00,40.577461673490305
2026-04-01 16:00:00,39.73306886523323
2026-04-01 16:15:00,39.25528103742342
2026-04-01 16:30:00,39.01767189920362
2026-04-01 16:45:00,38.54501833350772
2026-04-01 17:00:00,38.54501833350772
2026-04-01 17:15:00,37.643719467080395
2026-04-01 17:30:00,37.643719467080395
2026-04-01 17:45:00,37.426234763190045
2026-04-01 18:00:00,36.45637205945941
2026-04-01 18:15:00,35.7119877125993
2026-04-01 18:30:00,39.25528103742342
2026-04-01 18:45:00,44.8296626709288
2026-04-01 19:00:00,47.5824349813113
2026-04-01 19:15:00,48.656787563665894
2026-04-01 19:30:00,49.063342580410605
2026-04-01 19:45:00,49.471905785398576
2026-04-01 20:00:00,50.019785940849296
2026-04-01 20:15:00,50.29506917730559
2026-04-01 20:30:00,50.70967555869501
2026-04-01 20:45:00,50.98720216542946
2026-04-01 21:00:00,51.12630251732687
2026-04-01 21:15:00,51.265627720434246
2026-04-01 21:30:00,51.684953577241004
2026-04-01 21:45:00,51.54495313643711
2026-04-01 22:00:00,51.82517932507182
2026-04-01 22:15:00,51.82517932507182
2026-04-01 22:30:00,51.82517932507182
2026-04-01 22:45:00,51.82517932507182
2026-04-01 23:00:00,51.96563049371345
2026-04-01 23:15:00,52.247209548225165
2026-04-01 23:30:00,51.96563049371345
2026-04-01 23:45:00,52.106307196881836
2026-04-02 00:00:00,51.96563049371345
2026-04-02 00:15:00,52.106307196881836
2026-04-02 00:30:00,52.247209548225165
2026-04-02 00:45:00,52.247209548225165
2026-04-02 01:00:00,52.106307196881836
2026-04-02 01:15:00,52.52969164969106
2026-04-02 01:30:00,52.52969164969106
2026-04-02 01:45:00,52.81307770594491
2026-04-02 02:00:00,52.67127162677203
2026-04-02 02:15:00,52.247209548225165
2026-04-02 02:30:00,52.38833766132397
2026-04-02 02:45:00,52.247209548225165
2026-04-02 03:00:00,52.67127162677203
2026-04-02 03:15:00,52.52969164969106
2026-04-02 03:30:00,52.52969164969106
2026-04-02 03:45:00,52.38833766132397
2026-04-02 04:00:00,52.52969164969106
2026-04-02 04:15:00,52.95511000052063
2026-04-02 04:30:00,52.81307770594491
2026-04-02 04:45:00,52.81307770594491
2026-04-02 05:00:00,52.52969164969106
2026-04-02 05:15:00,52.81307770594491
2026-04-02 05:30:00,52.95511000052063
2026-04-02 05:45:00,53.382565308767795
2026-04-02 06:00:00,53.09736862374296
2026-04-02 06:15:00,53.382565308767795
2026-04-02 06:30:00,53.525503596723304
2026-04-02 06:45:00,53.525503596723304
2026-04-02 07:00:00,53.525503596723304
2026-04-02 07:15:00,53.09736862374296
2026-04-02 07:30:00,53.09736862374296
2026-04-02 07:45:00,52.81307770594491
2026-04-02 08:00:00,52.106307196881836
2026-04-02 08:15:00,52.106307196881836
2026-04-02 08:30:00,51.684953577241004
2026-04-02 08:45:00,51.684953577241004
2026-04-02 09:00:00,51.684953577241004
2026-04-02 09:15:00,51.54495313643711
2026-04-02 09:30:00,51.265627720434246
2026-04-02 09:45:00,51.265627720434246
2026-04-02 10:00:00,51.12630251732687
2026-04-02 10:15:00,51.12630251732687
2026-04-02 10:30:00,50.848326550616775
2026-04-02 10:45:00,50.70967555869501
2026-04-02 11:00:00,50.848326550616775
2026-04-02 11:15:00,50.29506917730559
2026-04-02 11:30:00,50.70967555869501
2026-04-02 11:45:00,50.57124907540164
2026-04-02 12:00:00,50.70967555869501
2026-04-02 12:15:00,50.848326550616775
2026-04-02 12:30:00,52.106307196881836
2026-04-02 12:45:00,52.38833766132397
2026-04-02 13:00:00,52.106307196881836
2026-04-02 13:15:00,52.106307196881836
2026-04-02 13:30:00,52.106307196881836
2026-04-02 13:45:00,51.96563049371345
2026-04-02 14:00:00,52.247209548225165
2026-04-02 14:15:00,52.38833766132397
2026-04-02 14:30:00,52.38833766132397
2026-04-02 14:45:00,51.96563049371345
2026-04-02 15:00:00,52.67127162677203
2026-04-02 15:15:00,52.67127162677203
2026-04-02 15:30:00,52.52969164969106
2026-04-02 15:45:00,52.52969164969106
2026-04-02 16:00:00,52.52969164969106
2026-04-02 16:15:00,52.106307196881836
2026-04-02 16:30:00,52.106307196881836
2026-04-02 16:45:00,52.106307196881836
2026-04-02 17:00:00,51.684953577241004
2026-04-02 17:15:00,51.82517932507182
2026-04-02 17:30:00,52.106307196881836
2026-04-02 17:45:00,52.247209548225165
2026-04-02 18:00:00,52.106307196881836
2026-04-02 18:15:00,51.54495313643711
2026-04-02 18:30:00,51.684953577241004
2026-04-02 18:45:00,51.54495313643711
2026-04-02 19:00:00,51.54495313643711
2026-04-02 19:15:00,51.12630251732687
2026-04-02 19:30:00,51.40517788880816
2026-04-02 19:45:00,51.54495313643711
2026-04-02 20:00:00,50.70967555869501
2026-04-02 20:15:00,50.57124907540164
2026-04-02 20:30:00,51.12630251732687
2026-04-02 20:45:00,51.684953577241004
2026-04-02 21:00:00,51.12630251732687
2026-04-02 21:15:00,51.54495313643711
2026-04-02 21:30:00,51.40517788880816
2026-04-02 21:45:00,51.684953577241004
2026-04-02 22:00:00,52.106307196881836
2026-04-02 22:15:00,51.96563049371345
2026-04-02 22:30:00,52.247209548225165
2026-04-02 22:45:00,52.67127162677203
2026-04-02 23:00:00,52.38833766132397
2026-04-02 23:15:00,52.52969164969106
2026-04-02 23:30:00,52.38833766132397
2026-04-02 23:45:00,52.38833766132397
2026-04-03 00:00:00,52.52969164969106
2026-04-03 00:15:00,52.38833766132397
2026-04-03 00:30:00,52.67127162677203
2026-04-03 00:45:00,52.38833766132397
2026-04-03 01:00:00,52.67127162677203
2026-04-03 01:15:00,52.52969164969106
2026-04-03 01:30:00,52.106307196881836
2026-04-03 01:45:00,52.52969164969106
2026-04-03 02:00:00,52.247209548225165
2026-04-03 02:15:00,52.38833766132397
2026-04-03 02:30:00,52.247209548225165
2026-04-03 02:45:00,52.247209548225165
2026-04-03 03:00:00,52.106307196881836
2026-04-03 03:15:00,52.52969164969106
2026-04-03 03:30:00,52.106307196881836
2026-04-03 03:45:00,52.106307196881836
2026-04-03 04:00:00,52.106307196881836
2026-04-03 04:15:00,52.106307196881836
2026-04-03 04:30:00,51.82517932507182
2026-04-03 04:45:00,51.96563049371345
2026-04-03 05:00:00,51.96563049371345
2026-04-03 05:15:00,51.96563049371345
2026-04-03 05:30:00,52.106307196881836
2026-04-03 05:45:00,51.96563049371345
2026-04-03 06:00:00,52.247209548225165
2026-04-03 06:15:00,52.247209548225165
2026-04-03 06:30:00,52.106307196881836
2026-04-03 06:45:00,51.82517932507182
2026-04-03 07:00:00,51.82517932507182
2026-04-03 07:15:00,52.247209548225165
2026-04-03 07:30:00,52.38833766132397
2026-04-03 07:45:00,51.40517788880816
2026-04-03 08:00:00,52.106307196881836
2026-04-03 08:15:00,52.52969164969106
2026-04-03 08:30:00,51.96563049371345
2026-04-03 08:45:00,51.54495313643711
2026-04-03 09:00:00,51.54495313643711
2026-04-03 09:15:00,51.96563049371345
2026-04-03 09:30:00,51.96563049371345
2026-04-03 09:45:00,51.96563049371345
2026-04-03 10:00:00,51.684953577241004
2026-04-03 10:15:00,52.106307196881836
2026-04-03 10:30:00,52.106307196881836
2026-04-03 10:45:00,52.106307196881836
2026-04-03 11:00:00,52.81307770594491
2026-04-03 11:15:00,51.96563049371345
2026-04-03 11:30:00,52.38833766132397
2026-04-03 11:45:00,52.52969164969106
2026-04-03 12:00:00,52.38833766132397
2026-04-03 12:15:00,51.40517788880816
2026-04-03 12:30:00,45.73644877274164
2026-04-03 12:45:00,40.09366189726602
2026-04-03 13:00:00,36.34949891564051
2026-04-03 13:15:00,32.67218038182073
2026-04-03 13:30:00,29.263363406272937
2026-04-03 13:45:00,26.375979744118094
2026-04-03 14:00:00,24.049456137814012
2026-04-03 14:15:00,22.20611193066624
2026-04-03 14:30:00,20.54338041448871
2026-04-03 14:45:00,19.093903629991633
2026-04-03 15:00:00,17.841263628397282
2026-04-03 15:15:00,16.6304697582956
2026-04-03 15:30:00,15.596912851183875
2026-04-03 15:45:00,14.793577047464687
2026-04-03 16:00:00,14.011153876226341
2026-04-03 16:15:00,13.124778053011962
2026-04-03 16:30:00,12.692294343445678
2026-04-03 16:45:00,11.908018000750262
2026-04-03 17:00:00,11.612944358992468
2026-04-03 17:15:00,11.07732068242979
2026-04-03 17:30:00,10.592611777975796
2026-04-03 17:45:00,10.236558798159459
2026-04-03 18:00:00,9.944735850053283
2026-04-03 18:15:00,9.714474518022174
2026-04-03 18:30:00,9.374380847139866
2026-04-03 18:45:00,9.095835400614604
2026-04-03 19:00:00,8.985668951767323
2026-04-03 19:15:00,8.76742568676557
2026-04-03 19:30:00,8.713325271463974
2026-04-03 19:45:00,8.445357671679465
2026-04-03 20:00:00,8.234154008830334
2026-04-03 20:15:00,8.129619166691628
2026-04-03 20:30:00,7.871312296034409
2026-04-03 20:45:00,7.922654690541871
2026-04-03 21:00:00,7.871364989867029
2026-04-03 21:15:00,7.7692847116967165
2026-04-03 21:30:00,7.769311032507203
2026-04-03 21:45:00,7.769337353364547
2026-04-03 22:00:00,7.66795726866039
2026-04-03 22:15:00,7.567276955339456
2026-04-03 22:30:00,7.5172121873375355
2026-04-03 22:45:00,7.517238434100354
2026-04-03 23:00:00,7.467348397229689
2026-04-03 23:15:00,7.3680661246113015
2026-04-03 23:30:00,7.318699980943068
2026-04-03 23:45:00,7.269508340549704
2026-04-04 00:00:00,7.269534500835827
2026-04-04 00:15:00,7.220517283473669
2026-04-04 00:30:00,7.220543425026663
2026-04-04 00:45:00,7.171700568074706
2026-04-04 01:00:00,7.123032028513479
2026-04-04 01:15:00,7.07453774436832
2026-04-04 01:30:00,7.02621765349096
2026-04-04 01:45:00,7.074589908993445
2026-04-04 02:00:00,7.074615991381799
2026-04-04 02:15:00,7.026295838225055
2026-04-04 02:30:00,7.074668156310095
2026-04-04 02:45:00,7.026347961635097
2026-04-04 03:00:00,7.026374023416309
2026-04-04 03:15:00,7.026400085248316
2026-04-04 03:30:00,7.026426147131117
2026-04-04 03:45:00,6.978280017177528
2026-04-04 04:00:00,7.0264782710491085
2026-04-04 04:15:00,6.97833209859293
2026-04-04 04:30:00,6.930359989651528
2026-04-04 04:45:00,6.930386008691799
2026-04-04 05:00:00,6.882587878356538
2026-04-04 05:15:00,6.882613875211645
2026-04-04 05:30:00,6.88263987211835
2026-04-04 05:45:00,6.835015633826322
2026-04-04 06:00:00,6.882691866086551
2026-04-04 06:15:00,6.835067582338131
2026-04-04 06:30:00,6.835093556671833
2026-04-04 06:45:00,6.8351195310574075
2026-04-04 07:00:00,6.835145505494845
2026-04-04 07:15:00,6.835171479984154
2026-04-04 07:30:00,6.835197454525322
2026-04-04 07:45:00,6.787746927184926
2026-04-04 08:00:00,6.787772878559531
2026-04-04 08:15:00,6.787798829986274
2026-04-04 08:30:00,6.78782478146515
2026-04-04 08:45:00,6.740547989834469
2026-04-04 09:00:00,6.740573917656256
2026-04-04 09:15:00,6.787902636214594
2026-04-04 09:30:00,6.740625773457045
2026-04-04 09:45:00,6.740651701436044
2026-04-04 10:00:00,6.740677629467455
2026-04-04 10:15:00,6.740703557551268
2026-04-04 10:30:00,6.740729485687491
2026-04-04 10:45:00,6.69362626663815
2026-04-04 11:00:00,6.7407813421171445
2026-04-04 11:15:00,6.740807270410586
2026-04-04 11:30:00,6.740833198756428
2026-04-04 11:45:00,6.693729882914489
2026-04-04 12:00:00,6.788188107643727
2026-04-04 12:15:00,6.931166603768499
2026-04-04 12:30:00,7.419022440204529
2026-04-04 12:45:00,9.264357080969221
2026-04-04 13:00:00,12.32921403401738
2026-04-04 13:15:00,15.734710950506111
2026-04-04 13:30:00,18.797096693024486
2026-04-04 13:45:00,21.092059538952658
2026-04-04 14:00:00,22.939532936320145
2026-04-04 14:15:00,24.546294435259725
2026-04-04 14:30:00,25.861128317522756
2026-04-04 14:45:00,27.004112650697042
2026-04-04 15:00:00,27.852994947635914
2026-04-04 15:15:00,28.499436661494208
2026-04-04 15:30:00,29.264246658273578
2026-04-04 15:45:00,29.81757139251404
2026-04-04 16:00:00,30.48931476884683
2026-04-04 16:15:00,30.828369564503124
2026-04-04 16:30:00,31.055587699879318
2026-04-04 16:45:00,31.5128530799177
2026-04-04 17:00:00,31.973905139541824
2026-04-04 17:15:00,32.20585564151322
2026-04-04 17:30:00,32.2058600367071
2026-04-04 17:45:00,32.55556309809722
2026-04-04 18:00:00,32.67260842916218
2026-04-04 18:15:00,32.90740844611898
2026-04-04 18:30:00,33.261391830614116
2026-04-04 18:45:00,33.3798645923159
2026-04-04 19:00:00,33.2613975601336
2026-04-04 19:15:00,33.736710391419074
2026-04-04 19:30:00,33.97580007495575
2026-04-04 19:45:00,33.975801887105035
2026-04-04 20:00:00,34.577707113082
2026-04-04 20:15:00,34.456848636164615
2026-04-04 20:30:00,34.33623007585222
2026-04-04 20:45:00,34.45685082812382
2026-04-04 21:00:00,34.21585277425855
