#Data Set Export - Lake Area.Best Available@08461200,
Timestamp (UTC-06:00),Value (m^2)
2025-06-29 15:45:00,83701621.32285939
2025-06-29 16:00:00,83715084.57427524
2025-06-29 16:15:00,83728547.8256915
2025-06-29 16:30:00,83728011.07710753
2025-06-29 16:45:00,83727474.32852355
2025-06-29 17:00:00,83740937.5799394
2025-06-29 17:15:00,83740400.83135542
2025-06-29 17:30:00,83739864.08277144
2025-06-29 17:45:00,83739327.33418766
2025-06-29 18:00:00,83738790.58560367
2025-06-29 18:15:00,83738253.8370197
2025-06-29 18:30:00,83751717.08843578
2025-06-29 18:45:00,83751180.3398518
2025-06-29 19:00:00,83764643.5912679
2025-06-29 19:15:00,83792106.84268388
2025-06-29 19:30:00,83791570.0941001
2025-06-29 19:45:00,83805033.34551619
2025-06-29 20:00:00,83804496.5969322
2025-06-29 20:15:00,83817959.84834811
2025-06-29 20:30:00,83817423.09976411
2025-06-29 20:45:00,83816886.35118012
2025-06-29 21:00:00,83802349.60259648
2025-06-29 21:15:00,83801812.85401247
2025-06-29 21:30:00,83801276.1054285
2025-06-29 21:45:00,83800739.35684451
2025-06-29 22:00:00,83800202.60826053
2025-06-29 22:15:00,83799665.85967655
2025-06-29 22:30:00,83799129.11109278
2025-06-29 22:45:00,83798592.36250879
2025-06-29 23:00:00,83798055.6139248
2025-06-29 23:15:00,83797518.86534083
2025-06-29 23:30:00,83796982.11675684
2025-06-29 23:45:00,83796445.36817287
2025-06-30 00:00:00,83795908.61958906
2025-06-30 00:15:00,83795371.87100509
2025-06-30 00:30:00,83794835.1224211
2025-06-30 00:45:00,83794298.37383711
2025-06-30 01:00:00,83793761.62525314
2025-06-30 01:15:00,83793224.87666915
2025-06-30 01:30:00,83792688.12808537
2025-06-30 01:45:00,83792151.37950139
2025-06-30 02:00:00,83791614.63091742
2025-06-30 02:15:00,83777077.88233334
2025-06-30 02:30:00,83776541.13374937
2025-06-30 02:45:00,83790004.38516545
2025-06-30 03:00:00,83789467.63658166
2025-06-30 03:15:00,83788930.88799769
2025-06-30 03:30:00,83788394.1394137
2025-06-30 03:45:00,83787857.39082973
2025-06-30 04:00:00,83787320.64224574
2025-06-30 04:15:00,83786783.89366175
2025-06-30 04:30:00,83786247.14507797
2025-06-30 04:45:00,83785710.39649397
2025-06-30 05:00:00,83785173.64791
2025-06-30 05:15:00,83784636.89932601
2025-06-30 05:30:00,83784100.15074204
2025-06-30 05:45:00,83783563.40215805
2025-06-30 06:00:00,83797026.65357415
2025-06-30 06:15:00,83796489.90499018
2025-06-30 06:30:00,83795953.15640618
2025-06-30 06:45:00,83809416.40782228
2025-06-30 07:00:00,83810000
2025-06-30 07:15:00,83824000.00000009
2025-06-30 07:30:00,83824293.0420122
2025-06-30 07:45:00,83824586.08402433
2025-06-30 08:00:00,83838879.12603632
2025-06-30 08:15:00,83839172.16804843
2025-06-30 08:30:00,83839465.21006055
2025-06-30 08:45:00,83839758.25207266
2025-06-30 09:00:00,83840051.29408479
2025-06-30 09:15:00,83840344.33609709
2025-06-30 09:30:00,83840637.37810922
2025-06-30 09:45:00,83840930.42012133
2025-06-30 10:00:00,83841223.46213345
2025-06-30 10:15:00,83841516.50414556
2025-06-30 10:30:00,83841809.54615769
2025-06-30 10:45:00,83842102.5881698
2025-06-30 11:00:00,83842395.63018192
2025-06-30 11:15:00,83842688.67219403
2025-06-30 11:30:00,83842981.71420616
2025-06-30 11:45:00,83843274.75621827
2025-06-30 12:00:00,83857567.79823048
2025-06-30 12:15:00,83857860.8402426
2025-06-30 12:30:00,83858153.88225472
2025-06-30 12:45:00,83858446.92426702
2025-06-30 13:00:00,83872739.96627903
2025-06-30 13:15:00,83873033.00829116
2025-06-30 13:30:00,83873326.05030325
2025-06-30 13:45:00,83859619.0923155
2025-06-30 14:00:00,83859912.13432762
2025-06-30 14:15:00,83860205.17633973
2025-06-30 14:30:00,83860498.21835186
2025-06-30 14:45:00,83860791.26036397
2025-06-30 15:00:00,83861084.30237609
2025-06-30 15:15:00,83861377.3443882
2025-06-30 15:30:00,83861670.38640033
2025-06-30 15:45:00,83861963.42841244
2025-06-30 16:00:00,83862256.47042456
2025-06-30 16:15:00,83862549.51243687
2025-06-30 16:30:00,83862842.55444899
2025-06-30 16:45:00,83863135.5964611
2025-06-30 17:00:00,83863428.63847323
2025-06-30 17:15:00,83877721.68048523
2025-06-30 17:30:00,83878014.72249734
2025-06-30 17:45:00,83878307.76450947
2025-06-30 18:00:00,83878600.80652156
2025-06-30 18:15:00,83878893.8485337
2025-06-30 18:30:00,83879186.8905458
2025-06-30 18:45:00,83865479.93255804
2025-06-30 19:00:00,83865772.97457017
2025-06-30 19:15:00,83866066.01658228
2025-06-30 19:30:00,83866359.0585944
2025-06-30 19:45:00,83866652.10060671
2025-06-30 20:00:00,83866945.14261885
2025-06-30 20:15:00,83867238.18463095
2025-06-30 20:30:00,83867531.22664307
2025-06-30 20:45:00,83867824.26865518
2025-06-30 21:00:00,83882117.31066719
2025-06-30 21:15:00,83882410.35267931
2025-06-30 21:30:00,83882703.39469144
2025-06-30 21:45:00,83882996.43670355
2025-06-30 22:00:00,83883289.47871567
2025-06-30 22:15:00,83883582.52072778
2025-06-30 22:30:00,83883875.56273991
2025-06-30 22:45:00,83884168.60475202
2025-06-30 23:00:00,83884461.64676414
2025-06-30 23:15:00,83884754.68877625
2025-06-30 23:30:00,83885047.73078857
2025-06-30 23:45:00,83885340.77280068
2025-07-01 00:00:00,83885633.81481281
2025-07-01 00:15:00,83885926.85682492
2025-07-01 00:30:00,83886219.89883704
2025-07-01 00:45:00,83886512.94084916
2025-07-01 01:00:00,83886805.98286128
2025-07-01 01:15:00,83887099.02487339
2025-07-01 01:30:00,83901392.06688558
2025-07-01 01:45:00,83901685.10889772
2025-07-01 02:00:00,83901978.15090981
2025-07-01 02:15:00,83902271.19292195
2025-07-01 02:30:00,83902564.23493405
2025-07-01 02:45:00,83916857.27694625
2025-07-01 03:00:00,83917150.31895858
2025-07-01 03:15:00,83917443.36097068
2025-07-01 03:30:00,83917736.40298282
2025-07-01 03:45:00,83918029.44499491
2025-07-01 04:00:00,83918322.48700705
2025-07-01 04:15:00,83918615.52901915
2025-07-01 04:30:00,83932908.57103117
2025-07-01 04:45:00,83947201.61304337
2025-07-01 05:00:00,83947494.65505546
2025-07-01 05:15:00,83961787.69706763
2025-07-01 05:30:00,83962080.73907976
2025-07-01 05:45:00,83976373.78109172
2025-07-01 06:00:00,83990666.82310387
2025-07-01 06:15:00,83990959.86511599
2025-07-01 06:30:00,84005252.90712835
2025-07-01 06:45:00,84005545.94914044
2025-07-01 07:00:00,84005838.99115258
2025-07-01 07:15:00,84006132.03316468
2025-07-01 07:30:00,84006425.0751768
2025-07-01 07:45:00,84020615.52901894
2025-07-01 08:00:00,84020866.70788647
2025-07-01 08:15:00,84021117.886754
2025-07-01 08:30:00,84033369.06562161
2025-07-01 08:45:00,84033620.24448913
2025-07-01 09:00:00,84033871.42335667
2025-07-01 09:15:00,84034122.6022242
2025-07-01 09:30:00,84034373.78109172
2025-07-01 09:45:00,84034624.95995925
2025-07-01 10:00:00,84034876.13882695
2025-07-01 10:15:00,84035127.31769449
2025-07-01 10:30:00,84023378.49656194
2025-07-01 10:45:00,84023629.67542948
2025-07-01 11:00:00,84023880.854297
2025-07-01 11:15:00,84024132.03316453
2025-07-01 11:30:00,84024383.21203206
2025-07-01 11:45:00,84024634.3908996
2025-07-01 12:00:00,84024885.56976712
2025-07-01 12:15:00,84025136.74863465
2025-07-01 12:30:00,84012285.91541934
2025-07-01 12:45:00,84012578.95743147
2025-07-01 13:00:00,84012871.99944358
2025-07-01 13:15:00,84013165.0414557
2025-07-01 13:30:00,84013458.08346781
2025-07-01 13:45:00,84013751.12548012
2025-07-01 14:00:00,84014044.16749224
2025-07-01 14:15:00,84014337.20950435
2025-07-01 14:30:00,84014630.25151648
2025-07-01 14:45:00,84014923.29352859
2025-07-01 15:00:00,84015216.33554071
2025-07-01 15:15:00,84015509.37755282
2025-07-01 15:30:00,84001802.4195649
2025-07-01 15:45:00,84002095.46157703
2025-07-01 16:00:00,83988388.50358911
2025-07-01 16:15:00,83988681.54560122
2025-07-01 16:30:00,83988974.58761334
2025-07-01 16:45:00,83989267.62962544
2025-07-01 17:00:00,83975560.67163773
2025-07-01 17:15:00,83975853.71365005
2025-07-01 17:30:00,83962146.75566213
2025-07-01 17:45:00,83962439.79767424
2025-07-01 18:00:00,83962732.83968636
2025-07-01 18:15:00,83963025.88169847
2025-07-01 18:30:00,83963318.9237106
2025-07-01 18:45:00,83963611.96572271
2025-07-01 19:00:00,83963905.00773484
2025-07-01 19:15:00,83964198.04974693
2025-07-01 19:30:00,83978491.0917591
2025-07-01 19:45:00,83978784.13377121
2025-07-01 20:00:00,83993077.17578316
2025-07-01 20:15:00,84007370.21779533
2025-07-01 20:30:00,84021425.65126356
2025-07-01 20:45:00,84021676.83013125
2025-07-01 21:00:00,84033928.00899868
2025-07-01 21:15:00,84034179.18786621
2025-07-01 21:30:00,84034430.36673374
2025-07-01 21:45:00,84046681.54560135
2025-07-01 22:00:00,84046932.72446887
2025-07-01 22:15:00,84047183.9033364
2025-07-01 22:30:00,84035435.08220387
2025-07-01 22:45:00,84047686.26107147
2025-07-01 23:00:00,84047937.43993899
2025-07-01 23:15:00,84048188.61880653
2025-07-01 23:30:00,84060439.79767412
2025-07-01 23:45:00,84060690.97654164
2025-07-02 00:00:00,84060942.15540917
2025-07-02 00:15:00,84073193.33427678
2025-07-02 00:30:00,84073444.51314431
2025-07-02 00:45:00,84073695.69201185
2025-07-02 01:00:00,84086938.01602599
2025-07-02 01:15:00,84087231.05803813
2025-07-02 01:30:00,84087524.10005023
2025-07-02 01:45:00,84087817.14206235
2025-07-02 02:00:00,84088110.18407446
2025-07-02 02:15:00,84088403.22608659
2025-07-02 02:30:00,84102696.26809879
2025-07-02 02:45:00,84088989.31011082
2025-07-02 03:00:00,84089282.35212295
2025-07-02 03:15:00,84089575.39413506
2025-07-02 03:30:00,84089868.43614718
2025-07-02 03:45:00,84090161.4781593
2025-07-02 04:00:00,84090454.52017163
2025-07-02 04:15:00,84090747.56218374
2025-07-02 04:30:00,84091040.60419586
2025-07-02 04:45:00,84091333.64620797
2025-07-02 05:00:00,84091626.6882201
2025-07-02 05:15:00,84091919.73023221
2025-07-02 05:30:00,84092212.77224433
2025-07-02 05:45:00,84106505.81425652
2025-07-02 06:00:00,84106798.85626863
2025-07-02 06:15:00,84135091.89828071
2025-07-02 06:30:00,84135384.94029282
2025-07-02 06:45:00,84135677.98230495
2025-07-02 07:00:00,84149971.02431715
2025-07-02 07:15:00,84150264.06632927
2025-07-02 07:30:00,84150557.10834157
2025-07-02 07:45:00,84150850.15035369
2025-07-02 08:00:00,84151143.19236581
2025-07-02 08:15:00,84151436.23437792
2025-07-02 08:30:00,84165729.27638988
2025-07-02 08:45:00,84166022.318402
2025-07-02 09:00:00,84166315.36041412
2025-07-02 09:15:00,84180608.40242627
2025-07-02 09:30:00,84180901.4444384
2025-07-02 09:45:00,84181194.48645051
2025-07-02 10:00:00,84181487.52846262
2025-07-02 10:15:00,84181780.57047474
2025-07-02 10:30:00,84182073.61248685
2025-07-02 10:45:00,84168366.65449893
2025-07-02 11:00:00,84168659.69651125
2025-07-02 11:15:00,84168952.73852336
2025-07-02 11:30:00,84169245.78053549
2025-07-02 11:45:00,84169538.8225476
2025-07-02 12:00:00,84169831.86455972
2025-07-02 12:15:00,84170124.90657184
2025-07-02 12:30:00,84170417.94858396
2025-07-02 12:45:00,84170710.99059607
2025-07-02 13:00:00,84185004.03260823
2025-07-02 13:15:00,84185297.07462034
2025-07-02 13:30:00,84185590.11663246
2025-07-02 13:45:00,84185883.15864457
2025-07-02 14:00:00,84186176.2006567
2025-07-02 14:15:00,84186469.24266881
2025-07-02 14:30:00,84186762.28468114
2025-07-02 14:45:00,84187055.32669324
2025-07-02 15:00:00,84187348.36870538
2025-07-02 15:15:00,84187641.41071747
2025-07-02 15:30:00,84187934.45272961
2025-07-02 15:45:00,84188227.49474171
2025-07-02 16:00:00,84188520.53675383
2025-07-02 16:15:00,84188813.57876594
2025-07-02 16:30:00,84189106.62077807
2025-07-02 16:45:00,84189399.66279018
2025-07-02 17:00:00,84189692.70480229
2025-07-02 17:15:00,84189985.74681441
2025-07-02 17:30:00,84190278.78882653
2025-07-02 17:45:00,84190571.83083865
2025-07-02 18:00:00,84190864.87285076
2025-07-02 18:15:00,84191157.9148631
2025-07-02 18:30:00,84191450.95687519
2025-07-02 18:45:00,84191743.99888733
2025-07-02 19:00:00,84192037.04089943
2025-07-02 19:15:00,84192330.08291155
2025-07-02 19:30:00,84192623.12492366
2025-07-02 19:45:00,84206916.16693583
2025-07-02 20:00:00,84207209.20894793
2025-07-02 20:15:00,84207502.25096007
2025-07-02 20:30:00,84207795.29297216
2025-07-02 20:45:00,84208088.3349843
2025-07-02 21:00:00,84208381.3769964
2025-07-02 21:15:00,84208674.41900852
2025-07-02 21:30:00,84208967.46102063
2025-07-02 21:45:00,84209260.50303297
2025-07-02 22:00:00,84209553.54504508
2025-07-02 22:15:00,84209846.5870572
2025-07-02 22:30:00,84210139.62906931
2025-07-02 22:45:00,84210432.67108144
2025-07-02 23:00:00,84210725.71309355
2025-07-02 23:15:00,84211018.75510564
2025-07-02 23:30:00,84211311.79711778
2025-07-02 23:45:00,84211604.83912988
2025-07-03 00:00:00,84211897.88114202
2025-07-03 00:15:00,84212190.92315412
2025-07-03 00:30:00,84212483.96516624
2025-07-03 00:45:00,84226777.00717823
2025-07-03 01:00:00,84227070.04919033
2025-07-03 01:15:00,84227363.09120266
2025-07-03 01:30:00,84227656.13321477
2025-07-03 01:45:00,84227949.1752269
2025-07-03 02:00:00,84228242.217239
2025-07-03 02:15:00,84242535.25925119
2025-07-03 02:30:00,84242828.30126333
2025-07-03 02:45:00,84243121.34327543
2025-07-03 03:00:00,84257414.38528763
2025-07-03 03:15:00,84257707.42729975
2025-07-03 03:30:00,84258000.46931188
2025-07-03 03:45:00,84258293.51132399
2025-07-03 04:00:00,84272586.55333598
2025-07-03 04:15:00,84272879.59534812
2025-07-03 04:30:00,84273172.63736022
2025-07-03 04:45:00,84287465.67937262
2025-07-03 05:00:00,84287758.72138475
2025-07-03 05:15:00,84302051.76339693
2025-07-03 05:30:00,84302344.80540904
2025-07-03 05:45:00,84302637.84742117
2025-07-03 06:00:00,84302930.88943328
2025-07-03 06:15:00,84303223.9314454
2025-07-03 06:30:00,84331516.97345749
2025-07-03 06:45:00,84331810.0154696
2025-07-03 07:00:00,84332103.05748172
2025-07-03 07:15:00,84332396.09949383
2025-07-03 07:30:00,84332689.14150596
2025-07-03 07:45:00,84332982.18351807
2025-07-03 08:00:00,84333275.22553019
2025-07-03 08:15:00,84333568.2675423
2025-07-03 08:30:00,84333861.30955464
2025-07-03 08:45:00,84334154.35156675
2025-07-03 09:00:00,84334447.39357887
2025-07-03 09:15:00,84334740.43559097
2025-07-03 09:30:00,84335033.47760311
2025-07-03 09:45:00,84335326.5196152
2025-07-03 10:00:00,84335619.56162734
2025-07-03 10:15:00,84335912.60363944
2025-07-03 10:30:00,84350205.64565164
2025-07-03 10:45:00,84350498.68766376
2025-07-03 11:00:00,84350791.72967587
2025-07-03 11:15:00,84351084.771688
2025-07-03 11:30:00,84351377.81370011
2025-07-03 11:45:00,84351670.85571223
2025-07-03 12:00:00,84351963.89772454
2025-07-03 12:15:00,84352256.93973666
2025-07-03 12:30:00,84352549.98174877
2025-07-03 12:45:00,84352843.0237609
2025-07-03 13:00:00,84353136.06577301
2025-07-03 13:15:00,84353429.10778514
2025-07-03 13:30:00,84353722.14979725
2025-07-03 13:45:00,84354015.19180937
2025-07-03 14:00:00,84354308.2338215
2025-07-03 14:15:00,84354601.2758336
2025-07-03 14:30:00,84354894.31784573
2025-07-03 14:45:00,84355187.35985784
2025-07-03 15:00:00,84355480.40186997
2025-07-03 15:15:00,84355773.44388208
2025-07-03 15:30:00,84356066.48589441
2025-07-03 15:45:00,84356359.52790652
2025-07-03 16:00:00,84342652.56991856
2025-07-03 16:15:00,84342945.61193068
2025-07-03 16:30:00,84343238.6539428
2025-07-03 16:45:00,84343531.69595492
2025-07-03 17:00:00,84343824.73796703
2025-07-03 17:15:00,84344117.77997915
2025-07-03 17:30:00,84344410.82199126
2025-07-03 17:45:00,84344703.86400339
2025-07-03 18:00:00,84344996.9060155
2025-07-03 18:15:00,84345289.94802763
2025-07-03 18:30:00,84345582.99003974
2025-07-03 18:45:00,84331876.03205177
2025-07-03 19:00:00,84332169.0740639
2025-07-03 19:15:00,84332462.1160762
2025-07-03 19:30:00,84332755.15808833
2025-07-03 19:45:00,84319048.20010056
2025-07-03 20:00:00,84319341.24211268
2025-07-03 20:15:00,84319634.28412479
2025-07-03 20:30:00,84333927.3261368
2025-07-03 20:45:00,84334220.36814891
2025-07-03 21:00:00,84334513.41016103
2025-07-03 21:15:00,84334806.45217314
2025-07-03 21:30:00,84335099.49418527
2025-07-03 21:45:00,84335392.53619738
2025-07-03 22:00:00,84335685.5782095
2025-07-03 22:15:00,84335978.62022161
2025-07-03 22:30:00,84336271.66223374
2025-07-03 22:45:00,84336564.70424604
2025-07-03 23:00:00,84336857.74625817
2025-07-03 23:15:00,84337150.78827028
2025-07-03 23:30:00,84337443.8302824
2025-07-03 23:45:00,84337736.87229452
2025-07-04 00:00:00,84338029.91430664
2025-07-04 00:15:00,84338322.95631875
2025-07-04 00:30:00,84338615.99833088
2025-07-04 00:45:00,84352909.04034308
2025-07-04 01:00:00,84353202.08235519
2025-07-04 01:15:00,84353495.12436731
2025-07-04 01:30:00,84367788.16637948
2025-07-04 01:45:00,84368081.20839159
2025-07-04 02:00:00,84382374.25040355
2025-07-04 02:15:00,84382667.29241589
2025-07-04 02:30:00,84396960.33442803
2025-07-04 02:45:00,84397253.37644015
2025-07-04 03:00:00,84397546.41845226
2025-07-04 03:15:00,84411839.46046442
2025-07-04 03:30:00,84412132.50247654
2025-07-04 03:45:00,84412425.54448865
2025-07-04 04:00:00,84412718.58650078
2025-07-04 04:15:00,84413011.62851289
2025-07-04 04:30:00,84413304.67052501
2025-07-04 04:45:00,84413597.71253712
2025-07-04 05:00:00,84427890.75454909
2025-07-04 05:15:00,84442183.79656127
2025-07-04 05:30:00,84442476.83857338
2025-07-04 05:45:00,84442769.88058572
2025-07-04 06:00:00,84443062.92259783
2025-07-04 06:15:00,84443355.96460995
2025-07-04 06:30:00,84443649.00662206
2025-07-04 06:45:00,84471942.04863414
2025-07-04 07:00:00,84486235.09064633
2025-07-04 07:15:00,84486528.13265845
2025-07-04 07:30:00,84486821.17467056
2025-07-04 07:45:00,84487114.21668269
2025-07-04 08:00:00,84487407.2586948
2025-07-04 08:15:00,84487700.30070692
2025-07-04 08:30:00,84487993.34271903
2025-07-04 08:45:00,84488286.38473116
2025-07-04 09:00:00,84488579.42674327
2025-07-04 09:15:00,84488872.4687554
2025-07-04 09:30:00,84489165.51076771
2025-07-04 09:45:00,84489458.55277984
2025-07-04 10:00:00,84489751.59479195
2025-07-04 10:15:00,84490044.63680407
2025-07-04 10:30:00,84490337.67881617
2025-07-04 10:45:00,84490630.72082831
2025-07-04 11:00:00,84490923.7628404
2025-07-04 11:15:00,84491216.80485255
2025-07-04 11:30:00,84491509.84686464
2025-07-04 11:45:00,84491802.88887677
2025-07-04 12:00:00,84492095.93088888
2025-07-04 12:15:00,84492388.972901
2025-07-04 12:30:00,84492682.01491311
2025-07-04 12:45:00,84492975.05692524
2025-07-04 13:00:00,84493268.09893756
2025-07-04 13:15:00,84493561.14094968
2025-07-04 13:30:00,84493854.18296179
2025-07-04 13:45:00,84494147.22497392
2025-07-04 14:00:00,84494440.26698603
2025-07-04 14:15:00,84508733.30899821
2025-07-04 14:30:00,84509026.35101034
2025-07-04 14:45:00,84509319.39302245
2025-07-04 15:00:00,84509612.43503457
2025-07-04 15:15:00,84509905.47704668
2025-07-04 15:30:00,84524198.5190587
2025-07-04 15:45:00,84524491.56107081
2025-07-04 16:00:00,84538784.603083
2025-07-04 16:15:00,84539077.64509512
2025-07-04 16:30:00,84539370.68710744
2025-07-04 16:45:00,84539663.72911957
2025-07-04 17:00:00,84553956.77113175
2025-07-04 17:15:00,84554249.81314386
2025-07-04 17:30:00,84554542.85515599
2025-07-04 17:45:00,84554835.8971681
2025-07-04 18:00:00,84555128.93918023
2025-07-04 18:15:00,84555421.98119234
2025-07-04 18:30:00,84555715.02320446
2025-07-04 18:45:00,84556008.06521657
2025-07-04 19:00:00,84556301.1072287
2025-07-04 19:15:00,84556594.1492408
2025-07-04 19:30:00,84556887.19125293
2025-07-04 19:45:00,84557180.23326504
2025-07-04 20:00:00,84557473.27527738
2025-07-04 20:15:00,84543766.31728941
2025-07-04 20:30:00,84544059.35930152
2025-07-04 20:45:00,84544352.40131365
2025-07-04 21:00:00,84544645.44332576
2025-07-04 21:15:00,84544938.48533788
2025-07-04 21:30:00,84545231.52735
2025-07-04 21:45:00,84545524.56936212
2025-07-04 22:00:00,84531817.61137415
2025-07-04 22:15:00,84532110.65338627
2025-07-04 22:30:00,84532403.69539839
2025-07-04 22:45:00,84532696.7374105
2025-07-04 23:00:00,84518989.77942273
2025-07-04 23:15:00,84519282.82143486
2025-07-04 23:30:00,84519575.86344697
2025-07-04 23:45:00,84519868.9054593
2025-07-05 00:00:00,84520161.94747141
2025-07-05 00:15:00,84520454.98948354
2025-07-05 00:30:00,84506748.03149557
2025-07-05 00:45:00,84507041.07350768
2025-07-05 01:00:00,84507334.1155198
2025-07-05 01:15:00,84507627.15753192
2025-07-05 01:30:00,84507920.19954404
2025-07-05 01:45:00,84508213.24155615
2025-07-05 02:00:00,84508506.28356828
2025-07-05 02:15:00,84508799.32558039
2025-07-05 02:30:00,84509092.36759251
2025-07-05 02:45:00,84509385.40960462
2025-07-05 03:00:00,84523678.45161681
2025-07-05 03:15:00,84523971.49362914
2025-07-05 03:30:00,84538264.53564113
2025-07-05 03:45:00,84538557.57765326
2025-07-05 04:00:00,84552850.61966546
2025-07-05 04:15:00,84553143.66167757
2025-07-05 04:30:00,84553436.7036897
2025-07-05 04:45:00,84567729.7457019
2025-07-05 05:00:00,84582022.78771386
2025-07-05 05:15:00,84582315.82972598
2025-07-05 05:30:00,84596608.87173812
2025-07-05 05:45:00,84596901.91375025
2025-07-05 06:00:00,84597194.95576236
2025-07-05 06:15:00,84611487.99777451
2025-07-05 06:30:00,84611781.03978664
2025-07-05 06:45:00,84612074.08179894
2025-07-05 07:00:00,84640314.67755224
2025-07-05 07:15:00,84640565.85641976
2025-07-05 07:30:00,84640817.03528729
2025-07-05 07:45:00,84641068.21415482
2025-07-05 08:00:00,84641319.39302234
2025-07-05 08:15:00,84641570.57188988
2025-07-05 08:30:00,84641821.75075741
2025-07-05 08:45:00,84642072.92962493
2025-07-05 09:00:00,84642324.10849246
2025-07-05 09:15:00,84642575.28736001
2025-07-05 09:30:00,84642826.46622755
2025-07-05 09:45:00,84643077.64509507
2025-07-05 10:00:00,84643328.8239626
2025-07-05 10:15:00,84643580.0028303
2025-07-05 10:30:00,84643831.18169783
2025-07-05 10:45:00,84644082.36056535
2025-07-05 11:00:00,84644333.53943288
2025-07-05 11:15:00,84644584.71830042
2025-07-05 11:30:00,84644835.89716794
2025-07-05 11:45:00,84645087.07603547
2025-07-05 12:00:00,84645338.254903
2025-07-05 12:15:00,84645589.43377052
2025-07-05 12:30:00,84645840.61263806
2025-07-05 12:45:00,84646091.79150559
2025-07-05 13:00:00,84646342.97037311
2025-07-05 13:15:00,84646594.14924064
2025-07-05 13:30:00,84646845.32810818
2025-07-05 13:45:00,84647096.50697571
2025-07-05 14:00:00,84647347.6858434
2025-07-05 14:15:00,84647598.86471094
2025-07-05 14:30:00,84647850.04357848
2025-07-05 14:45:00,84648101.22244601
2025-07-05 15:00:00,84648352.40131353
2025-07-05 15:15:00,84648603.58018106
2025-07-05 15:30:00,84648854.7590486
2025-07-05 15:45:00,84649105.93791611
2025-07-05 16:00:00,84649357.11678365
2025-07-05 16:15:00,84649608.29565118
2025-07-05 16:30:00,84649859.4745187
2025-07-05 16:45:00,84650110.65338624
2025-07-05 17:00:00,84650361.83225377
2025-07-05 17:15:00,84650613.01112129
2025-07-05 17:30:00,84650864.18998899
2025-07-05 17:45:00,84651115.36885652
2025-07-05 18:00:00,84651366.54772405
2025-07-05 18:15:00,84651617.72659157
2025-07-05 18:30:00,84651868.9054591
2025-07-05 18:45:00,84640120.08432657
2025-07-05 19:00:00,84626433.14039327
2025-07-05 19:15:00,84626726.18240538
2025-07-05 19:30:00,84627019.22441751
2025-07-05 19:45:00,84627312.26642962
2025-07-05 20:00:00,84627605.30844174
2025-07-05 20:15:00,84627898.35045385
2025-07-05 20:30:00,84628191.39246598
2025-07-05 20:45:00,84628484.43447809
2025-07-05 21:00:00,84628777.47649041
2025-07-05 21:15:00,84642631.87300202
2025-07-05 21:30:00,84642883.05186956
